	alpha	beta	genescale
noninf_5844	0.11415275675039317	2.258937617639817	0.47285767706250453
noninf_5845	0.2803638600562742	2.4164190762168953	2.6325609502571066
noninf_5846	0.1459174257796206	3.1128475633551234	2.762779189344647
noninf_5847	0.42713329779001186	4.164580389687763	0.5131776560106147
noninf_5848	0.17566244674629228	2.949334057894572	5.451994487205897
noninf_5849	0.22973169780680727	3.26086136184518	3.927546162577352
noninf_5850	0.11592420021887788	2.5914685276211804	1.4457472146620796
noninf_5851	0.2121062968158782	2.6038143999569416	1.9618080390229315
noninf_5852	0.2693199359171268	2.206320085707164	2.739077672067104
noninf_5853	0.23646147411508162	1.462103817676948	4.487300074729614
noninf_5854	0.1774755599041401	2.9681702500714353	1.1774623761179872
noninf_5855	0.19145036967994142	3.1949346851596174	8.101737990336114
noninf_5856	0.1085793074379931	2.505341214410578	0.6656501214926379
noninf_5857	0.2863430896840939	2.9050573507763504	0.32247933695250647
noninf_5858	0.17760168346708038	2.003361963566493	0.5460583012719304
noninf_5859	0.14489159909029795	2.592206319873483	0.5436608177734383
noninf_5860	0.22257506965452648	3.2206530946414245	3.908436618141264
noninf_5861	0.15826205544733607	3.2085375536522527	0.5480019639447596
noninf_5862	0.17128203236120562	3.8631765710039487	1.0181796791200057
noninf_5863	0.2557537591282383	2.8173784873475674	0.4455524030817978
noninf_5864	0.23367181980456958	3.004729211791065	3.3300259989134173
noninf_5865	0.2675121730316414	2.8566490124132056	1.0888157175447088
noninf_5866	0.08113297855725261	2.6646158529412753	1.4363802018077958
noninf_5867	0.13190552658597504	2.6340741735271296	6.255288477440609
noninf_5868	0.16305463223974323	4.0645712375936505	7.433854868634504
noninf_5869	0.24754917415129488	1.5243593560665931	0.8057104905392102
noninf_5870	0.2172997919149154	2.7596506354054826	1.233501901547413
noninf_5871	0.14663968122683246	2.0024331356130256	6.511454034465685
noninf_5872	0.0842071169083415	2.3581255580092595	0.1082753632907064
noninf_5873	0.14145798986201746	2.850152971912739	2.611385642367419
noninf_5874	0.16215567397539152	1.742197280187155	2.4839528802593795
noninf_5875	0.11742024146357229	2.5834168960133654	1.9907335478325339
noninf_5876	0.16257824386095784	3.5344093581421343	7.0634657095263504
noninf_5877	0.10764255954536317	3.3362475758062144	0.5761178769640666
noninf_5878	0.22451527937765325	3.928886676142272	1.2879589423061495
noninf_5879	0.17919705581383588	2.5353415165036166	6.849412345357932
noninf_5880	0.12565052959675488	2.321581698094881	9.126739053870057
noninf_5881	0.09581404128283855	5.185275436598755	5.0002542045855405
noninf_5882	0.4010192234370698	2.5648254850516388	0.4097694604992289
noninf_5883	0.22738468888162322	1.42008301152468	2.3784785729218423
noninf_5884	0.1473127848320672	2.474065729627437	0.2638973665496699
noninf_5885	0.10918360650867105	2.0977707241354455	0.8347394696142424
noninf_5886	0.1472558332161387	3.2840551588249984	1.717305520133923
noninf_5887	0.16350302220425428	3.460180334275366	1.967750434882025
noninf_5888	0.28618216495183285	4.823909066140192	1.987000061334825
noninf_5889	0.1932190553023967	2.0517287703052087	2.9321713769674487
noninf_5890	0.29228619148968715	1.7897064278539312	2.7360623021844126
noninf_5891	0.16897054207317996	2.4258563286873898	1.7168969075523917
noninf_5892	0.08187265969316689	3.145663666700297	14.440242476571594
noninf_5893	0.20085106103063916	2.1367547030776586	1.902046666124003
noninf_5894	0.3301195821290697	2.560748750108468	0.6677989609830388
noninf_5895	0.26763755005608947	2.2542944014034703	1.141127615627783
noninf_5896	0.1359108025402575	3.555784380329164	2.1370581619175875
noninf_5897	0.301547231990864	2.371746179503159	1.9707358292833517
noninf_5898	0.2237442804663756	2.2645135947764663	0.8997158115693
noninf_5899	0.2383233419905522	2.7288199285636523	2.7243364239581824
noninf_5900	0.6360674319546878	2.5757677155260215	2.1617857561078426
noninf_5901	0.14884082294189674	3.334768082603385	2.300231656275172
noninf_5902	0.17064669240290814	3.335405649409117	1.0824058822042935
noninf_5903	0.2723735310012588	1.772709329760569	2.445816063939507
noninf_5904	0.3017165639940471	2.214431984490344	11.233161986984248
noninf_5905	0.22474574620100457	2.294510467006403	2.4459883941480007
noninf_5906	0.2180162923992518	2.778797689707031	1.132262622348679
noninf_5907	0.12819456734804108	2.5486791202960744	2.9434501748886053
noninf_5908	0.14637630263503604	3.7803519044083065	0.6581450040542391
noninf_5909	0.12276685765304965	3.38559365116434	1.797546730891588
noninf_5910	0.11325509294925905	1.6830423650018846	4.751698650517763
noninf_5911	0.14331067330229652	4.008524035240436	51.796266305292
noninf_5912	0.18746579808714667	4.138516424508545	6.020722044988143
noninf_5913	0.16838206059370503	2.9453325747671055	3.7158829623492275
noninf_5914	0.20623928297436855	2.1643716005729585	1.0250719965792123
noninf_5915	0.14770794259247963	2.8691798264021795	0.429836212025897
noninf_5916	0.1909196999442898	2.207438560846345	0.3381576421711502
noninf_5917	0.16707975854322837	3.5297529056314056	1.9188104968656532
noninf_5918	0.24018234259638138	2.908751126745323	0.7590530246622457
noninf_5919	0.27081658167691613	3.3001198243613037	2.563244307542577
noninf_5920	0.14325550096619974	3.1475415419328847	3.820423439836125
noninf_5921	0.29954433000990105	3.338459020022344	4.70495846657061
noninf_5922	0.24556455262132	4.027819816364232	0.4017309567986337
noninf_5923	0.36659350333572643	2.14274060425024	3.669750135116712
noninf_5924	0.1722036440707753	3.3062045657841823	5.562712506692178
noninf_5925	0.14698827614195986	2.992859686547888	3.735779287972465
noninf_5926	0.20128826158003954	1.8990593786148966	2.974511139809634
noninf_5927	0.1345724177621469	3.021613740123931	2.3924745752156555
noninf_5928	0.1509635286357004	2.7766990143965136	0.5380400831272242
noninf_5929	0.12158176339091059	3.0080771863799174	0.9180327416695445
noninf_5930	0.39646334133211036	1.652029571593385	1.1816500267607288
noninf_5931	0.31830112510503056	3.012349385919044	4.819030051718213
noninf_5932	0.12464255493877689	2.635229753970278	0.8431418835549154
noninf_5933	0.21658191553832	2.5450729190457317	3.8948361143231445
noninf_5934	0.22327587798239315	2.9045997875505893	6.16931209015103
noninf_5935	0.20992850619857434	2.263368334259426	2.909464519705491
noninf_5936	0.15307834580064816	1.720454846336041	3.5542918897146087
noninf_5937	0.2380986902408099	1.8597695481706076	0.31488483290073366
noninf_5938	0.17191319696135932	2.3637072002542197	2.660721248243604
noninf_5939	0.4846857720071853	2.6383442741508842	4.019928391046833
noninf_5940	0.2260015243283934	2.273024492580089	6.977219333243853
noninf_5941	0.4124434069457034	2.57746868330618	11.568339049142407
noninf_5942	0.16001502041531385	1.9946392282431535	1.5008835255408357
noninf_5943	0.1623801131094348	2.982265271145807	2.0713152249011144
noninf_5944	0.13727131477768517	2.4908354478990864	3.098404625808528
noninf_5945	0.31060373848162753	2.7933147229108233	1.6712900088711002
noninf_5946	0.17285256439200805	2.419829682392935	1.3940848373588486
noninf_5947	0.06353070790394186	2.392367101873975	0.5945362543267897
noninf_5948	0.0999594813842889	2.4135537659995423	3.036965404022372
noninf_5949	0.08981016273105549	1.803429320196652	14.934726750870588
noninf_5950	0.11058174703425779	3.016375141035478	1.8698676778396228
noninf_5951	0.30467857531360387	3.0274194848424845	5.156347957541334
noninf_5952	0.2358746324635559	2.1761554852721527	2.7558014940732476
noninf_5953	0.23340680844740508	1.7345302078386604	8.2810288946894
noninf_5954	0.17251925506045426	3.043328392866018	1.5257877378646127
noninf_5955	0.2850441508306979	2.29101730496291	12.913937235618874
noninf_5956	0.07121698062557678	2.2746669142761187	7.511921705465056
noninf_5957	0.18170613083947634	1.8369829245023928	0.7316398204700529
noninf_5958	0.15037654628365069	2.737849376214688	3.1610323016429014
noninf_5959	0.3110019837874065	2.0220335666553115	0.9819820090560827
noninf_5960	0.25987888639491313	2.1128498672433227	2.2260588753747035
noninf_5961	0.28498524597110025	2.1801335052359208	1.9584667587249258
noninf_5962	0.25363317736651075	5.168066771633142	1.580827627085007
noninf_5963	0.23416096397329558	1.5510398077045098	4.102600805778601
noninf_5964	0.2758192514918963	2.4920634629762963	10.616059941345402
noninf_5965	0.18355789894336144	2.939792032708611	5.487490039197757
noninf_5966	0.3970186027701435	3.712837566189118	3.039972421337188
noninf_5967	0.12630730717289854	2.844261056747035	15.326662173938601
noninf_5968	0.2726561974787336	2.8297112967314124	4.122418751784654
noninf_5969	0.11884620128949774	2.1648265389172483	4.335533808388647
noninf_5970	0.23385730005072158	3.24976838679196	0.5625442559719191
noninf_5971	0.14721847238747357	2.4231551159320084	7.953194163549416
noninf_5972	0.15774198103075313	2.540598208696094	0.7063090371660479
noninf_5973	0.23472904675883596	2.2152606046587966	12.978166492438723
noninf_5974	0.11478908006227351	2.110598442325143	3.090225968482666
noninf_5975	0.13023785377557848	2.846741843023735	3.495492765514113
noninf_5976	0.22843700788156115	3.543096331691963	1.854498745543058
noninf_5977	0.12487928896745551	2.081611638555482	6.708473905806811
noninf_5978	0.25942671527277733	1.9615550431342759	1.5386713971849966
noninf_5979	0.2368661415905954	3.0139347619739603	3.509224032330433
noninf_5980	0.18109884627169037	2.5104554020630907	2.3867289550652995
noninf_5981	0.16169582851484082	2.2796361432578687	4.35717581087928
noninf_5982	0.13227068713100903	1.9885156480513273	8.71346711238228
noninf_5983	0.2365114179388957	2.1383825993415955	2.1793837908906637
noninf_5984	0.23861949886424075	2.0431224978338722	2.095758509838655
noninf_5985	0.2585482903622161	3.1548122218339407	1.358684523406548
noninf_5986	0.21066781912128613	2.4623543737456464	1.1713537396677618
noninf_5987	0.1587411048686815	2.186400906058272	1.1715161982275304
noninf_5988	0.16500558192196882	2.6314131716080595	1.0287995249353823
noninf_5989	0.13826361247515434	2.7188826355189812	0.7421636649670005
noninf_5990	0.9930979081389774	3.4613781006772926	3.934535310208935
noninf_5991	0.18051022437228378	2.766861608106737	9.413743680832567
noninf_5992	0.2124042051095325	2.738360057142843	6.464431068911223
noninf_5993	0.11228600382143926	3.8570314053599093	3.956822009896662
noninf_5994	0.1826819792011483	3.596188097835715	2.6008790291582544
noninf_5995	0.14209472375979937	2.037609100396538	8.530474929614298
noninf_5996	0.13649586590206603	2.47638604008275	8.236580641212923
noninf_5997	0.16869966031447164	3.117713310062434	2.7353407192474117
noninf_5998	0.144923182872832	2.9656185332631186	2.1952406797299537
noninf_5999	0.4450259139244905	3.473481573966987	2.951830259278528
noninf_6000	0.11456579546549421	4.308164864984626	13.453250254158005
noninf_6001	0.16856566192095515	3.17481115935948	2.9939195996312344
noninf_6002	0.19812571725700884	3.0053225046545404	5.8710527404450294
noninf_6003	0.16074913317967138	3.46924297566653	0.7262148758304868
noninf_6004	0.1089173380842995	3.1186135803166777	3.747120813249054
noninf_6005	0.23602227523890612	3.0198446399079737	6.17600284607741
noninf_6006	0.16608646845299951	2.0601361714170006	0.8156279373040909
noninf_6007	0.21420762276870156	3.873221247944413	1.1565790049664235
noninf_6008	0.26670568317886567	4.479350787873235	2.828854278494841
noninf_6009	0.1957667513423974	2.7344818817357575	2.47445359141533
noninf_6010	0.07799428674128937	3.590136387061239	2.426978792864014
noninf_6011	0.12213912617257125	2.097272258019421	0.8271011206750373
noninf_6012	0.16029321625137294	2.692053232363118	1.461055400186106
noninf_6013	0.20420376510728822	2.2332700886607926	9.245343770611562
noninf_6014	0.09129654670857777	2.7374355828671444	0.312280482838565
noninf_6015	0.23353375900148501	2.798539149208383	1.0184584726697141
noninf_6016	0.18963211299274121	2.282388178637569	1.5892062676645045
noninf_6017	0.3815339771872597	3.4953073259436693	1.0193412263938983
noninf_6018	0.24165532836242407	2.3855687870479017	8.309317570777058
noninf_6019	0.12325333900055871	2.9422916771930208	23.21721862353444
noninf_6020	0.09329334250637851	2.2869805401396412	7.312925220796158
noninf_6021	0.30703278934797884	3.0358191818581792	0.13262693082998944
noninf_6022	0.32709711732993796	2.1689347920062465	4.405066261928273
noninf_6023	0.13299925011979105	1.9033367028475596	2.1628193844311947
noninf_6024	0.1271356313043207	1.7498033998518578	6.202009295136673
noninf_6025	0.10163038124511475	3.1937865571198856	1.2938171837620014
noninf_6026	0.14042523934951476	1.967656396341415	5.300488480911528
noninf_6027	0.11619531417436087	2.3780310794208788	4.469308361337198
noninf_6028	0.350502550837754	3.827581808665235	1.828562529701744
noninf_6029	0.07506962662726192	2.9361585663387677	0.2795269349891499
noninf_6030	0.24808508537623522	2.3986161537226645	1.0741050829132617
noninf_6031	0.1321799315029881	2.77658829228443	5.473601014171792
noninf_6032	0.15250608854668507	3.0266520527525804	2.441174459595859
noninf_6033	0.1385689706128021	1.9932427754483133	2.824092573381511
noninf_6034	0.21883195042163692	3.663185034833399	1.4168866565995395
noninf_6035	0.3156446204351765	1.8904007814902455	1.2291958260055724
noninf_6036	0.13240991664241333	3.097275212064827	1.3831372282769532
noninf_6037	0.11329140497223304	2.5977237427664144	0.6208301898357166
noninf_6038	0.10822461767233697	1.926767582438139	1.9182701161627713
noninf_6039	0.22762548524529294	2.968267449935785	0.5426070949687368
noninf_6040	0.25951085857225736	2.4982742768613835	0.18991150632723394
noninf_6041	0.22227115286464524	2.3204692703455163	0.32866770091002145
noninf_6042	0.19547361670588762	2.8073357944683277	8.347554249221654
noninf_6043	0.11295012795814093	2.1905252451257047	6.992645961158037
noninf_6044	0.18146419847253026	2.3607270471362876	1.4872519971231868
noninf_6045	0.1614429672881273	2.352073056290083	5.60961580435709
noninf_6046	0.16909612213660383	2.0156141283662983	3.512029607858819
noninf_6047	0.23411137903131554	2.023119451336205	5.042886701605017
noninf_6048	0.14563890731407905	2.1949668800601683	5.307096384956785
noninf_6049	0.1899596754357929	2.2050731155320324	0.9147842685339175
noninf_6050	0.21623165952514697	2.104006106433971	1.615656680406566
noninf_6051	0.09684844119923923	2.929472089457933	9.734981054466282
noninf_6052	0.18357734077725676	2.5291744481185745	0.6088191145932066
noninf_6053	0.21784666504341707	2.925044684533675	4.470752442952371
noninf_6054	0.22910523494601776	3.002130101202068	1.3281678049476364
noninf_6055	0.32237195086727843	2.6803995295460323	2.4790743827382045
noninf_6056	0.18740421500151	4.138406434812078	8.733729361602306
noninf_6057	0.29794897483649035	2.189983513247285	0.8124508139404193
noninf_6058	0.2846390067578236	2.6883537735556784	14.56891003129306
noninf_6059	0.2652932265958534	2.1811087365116606	8.489464903894472
noninf_6060	0.1531895307584686	2.5316961277904975	0.4075082760733997
noninf_6061	0.13710410896329972	4.054014252068685	2.3876952140733843
noninf_6062	0.18663172116066268	1.8318928860987236	4.177347063407351
noninf_6063	0.1871918108562216	2.2166780497803567	3.9658497551819725
noninf_6064	0.3424075083515227	2.979535256868852	10.4062457912411
noninf_6065	0.3621754086059689	2.022069602441082	5.385588406384381
noninf_6066	0.2735134312394776	3.304450639474443	5.215413226897067
noninf_6067	0.33386141473785375	2.972203271823261	20.57460176216953
noninf_6068	0.199094162449288	2.1712617507607357	4.563664552158822
noninf_6069	0.3042424558535126	2.4178171264557538	1.3048304681379845
noninf_6070	0.1808879566974637	2.5216604105125	0.07682588392457818
noninf_6071	0.1666943739783069	2.0952446083934655	1.2193125549639776
noninf_6072	0.23308928556372538	2.2146787954265132	2.3922078557849873
noninf_6073	0.1333241491095179	2.6840812133844514	5.813289459835873
noninf_6074	0.25640403637593573	2.2713194400558785	0.8668471926276852
noninf_6075	0.1676936042314321	1.7087841406046826	6.645624753407446
noninf_6076	0.22770130983661635	3.172643039290873	3.463349395274489
noninf_6077	0.1748190373443774	2.2319759623488453	2.5058267187195837
